step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha,n_spilled
6492,1024,1024,1.0000,27.850,35.907,1,0.000,0
6493,1024,1024,1.0000,28.695,34.849,1,0.000,0
6494,1024,1024,1.0000,28.244,35.406,1,0.000,0
6495,1024,1024,1.0000,28.685,34.861,1,0.000,0
6496,1024,1024,1.0000,28.466,35.130,1,0.000,0
6497,1024,1024,1.0000,28.501,35.086,1,0.000,0
6498,1024,1024,1.0000,27.645,36.173,1,0.000,0
6499,1024,1024,1.0000,28.626,34.933,1,0.000,0
6500,1024,1024,1.0000,28.774,34.754,1,0.000,0
6501,1024,1024,1.0000,28.285,35.354,1,0.000,0
6502,1024,1024,1.0000,28.573,34.998,1,0.000,0
6503,1024,1024,1.0000,28.098,35.590,1,0.000,0
6504,1024,1024,1.0000,28.874,34.633,1,0.000,0
6505,1024,1024,1.0000,28.370,35.249,1,0.000,0
6506,1024,1024,1.0000,28.416,35.191,1,0.000,0
6507,1024,1024,1.0000,27.961,35.764,1,0.000,0
6508,1024,1024,1.0000,28.564,35.009,1,0.000,0
6509,1024,1024,1.0000,28.394,35.219,1,0.000,0
6510,1024,1024,1.0000,29.211,34.234,1,0.000,0
6511,1024,1024,1.0000,28.002,35.712,1,0.000,0
6512,1024,1024,1.0000,28.993,34.491,1,0.000,0
6513,1024,1024,1.0000,28.064,35.633,1,0.000,0
6514,1024,1024,1.0000,28.793,34.731,1,0.000,0
6515,1024,1024,1.0000,28.105,35.581,1,0.000,0
6516,1024,1024,1.0000,28.651,34.903,1,0.000,0
6517,1024,1024,1.0000,28.237,35.415,1,0.000,0
6518,1024,1024,1.0000,28.653,34.900,1,0.000,0
6519,1024,1024,1.0000,28.355,35.267,1,0.000,0
6520,1024,1024,1.0000,28.936,34.559,1,0.000,0
6521,1024,1024,1.0000,28.230,35.423,1,0.000,0
6522,1024,1024,1.0000,28.373,35.245,1,0.000,0
6523,1024,1024,1.0000,28.687,34.859,1,0.000,0
6524,1024,1024,1.0000,28.195,35.467,1,0.000,0
6525,1024,1024,1.0000,28.616,34.945,1,0.000,0
6526,1024,1024,1.0000,28.291,35.347,1,0.000,0
6527,1024,1024,1.0000,28.637,34.920,1,0.000,0
6528,1024,1024,1.0000,27.447,36.434,1,0.000,0
6529,1024,1024,1.0000,28.844,34.669,1,0.000,0
6530,1024,1024,1.0000,27.996,35.719,1,0.000,0
6531,1024,1024,1.0000,29.110,34.352,1,0.000,0
6532,1024,1024,1.0000,28.350,35.273,1,0.000,0
6533,1024,1024,1.0000,29.365,34.054,1,0.000,0
6534,1024,1024,1.0000,29.121,34.339,1,0.000,0
6535,1024,1024,1.0000,28.472,35.122,1,0.000,0
6536,1024,1024,1.0000,28.442,35.159,1,0.000,0
6537,1024,1024,1.0000,28.811,34.709,1,0.000,0
6538,1024,1024,1.0000,28.081,35.611,1,0.000,0
6539,1024,1024,1.0000,28.896,34.607,1,0.000,0
6540,1024,1024,1.0000,28.034,35.671,1,0.000,0
6541,1024,1024,1.0000,28.513,35.072,1,0.000,0
6542,1024,1024,1.0000,28.097,35.591,1,0.000,0
6543,1024,1024,1.0000,28.662,34.889,1,0.000,0
6544,1024,1024,1.0000,28.485,35.106,1,0.000,0
6545,1024,1024,1.0000,28.458,35.140,1,0.000,0
6546,1024,1024,1.0000,28.441,35.161,1,0.000,0
6547,1024,1024,1.0000,28.436,35.167,1,0.000,0
6548,1024,1024,1.0000,28.218,35.438,1,0.000,0
6549,1024,1024,1.0000,27.747,36.040,1,0.000,0
6550,1024,1024,1.0000,28.999,34.484,1,0.000,0
6551,1024,1024,1.0000,28.275,35.367,1,0.000,0
6552,1024,1024,1.0000,29.008,34.473,1,0.000,0
6553,1024,1024,1.0000,28.691,34.854,1,0.000,0
6554,1024,1024,1.0000,28.806,34.715,1,0.000,0
6555,1024,1024,1.0000,27.586,36.250,1,0.000,0
6556,1024,1024,1.0000,28.385,35.230,1,0.000,0
6557,1024,1024,1.0000,28.031,35.675,1,0.000,0
6558,1024,1024,1.0000,28.883,34.622,1,0.000,0
6559,1024,1024,1.0000,28.060,35.638,1,0.000,0
6560,1024,1024,1.0000,28.890,34.614,1,0.000,0
6561,1024,1024,1.0000,28.151,35.523,1,0.000,0
6562,1024,1024,1.0000,28.724,34.814,1,0.000,0
6563,1024,1024,1.0000,27.507,36.354,1,0.000,0
6564,1024,1024,1.0000,29.308,34.120,1,0.000,0
6565,1024,1024,1.0000,28.047,35.654,1,0.000,0
6566,1024,1024,1.0000,28.837,34.678,1,0.000,0
6567,1024,1024,1.0000,28.279,35.362,1,0.000,0
6568,1024,1024,1.0000,29.231,34.210,1,0.000,0
6569,1024,1024,1.0000,27.931,35.803,1,0.000,0
6570,1024,1024,1.0000,28.019,35.690,1,0.000,0
6571,1024,1024,1.0000,28.349,35.275,1,0.000,0
6572,1024,1024,1.0000,28.802,34.720,1,0.000,0
6573,1024,1024,1.0000,28.189,35.475,1,0.000,0
6574,1024,1024,1.0000,28.622,34.938,1,0.000,0
6575,1024,1024,1.0000,28.660,34.892,1,0.000,0
6576,1024,1024,1.0000,28.282,35.358,1,0.000,0
6577,1024,1024,1.0000,28.400,35.211,1,0.000,0
6578,1024,1024,1.0000,28.558,35.016,1,0.000,0
6579,1024,1024,1.0000,28.603,34.961,1,0.000,0
6580,1024,1024,1.0000,28.404,35.206,1,0.000,0
6581,1024,1024,1.0000,28.485,35.106,1,0.000,0
6582,1024,1024,1.0000,28.589,34.978,1,0.000,0
6583,1024,1024,1.0000,28.262,35.383,1,0.000,0
6584,1024,1024,1.0000,27.752,36.033,1,0.000,0
6585,1024,1024,1.0000,29.133,34.325,1,0.000,0
6586,1024,1024,1.0000,28.610,34.953,1,0.000,0
6587,1024,1024,1.0000,28.960,34.530,1,0.000,0
6588,1024,1024,1.0000,28.374,35.244,1,0.000,0
6589,1024,1024,1.0000,29.060,34.412,1,0.000,0
6590,1024,1024,1.0000,28.051,35.649,1,0.000,0
6591,1024,1024,1.0000,28.567,35.005,1,0.000,0
6592,1024,1024,1.0000,28.455,35.143,1,0.000,0
6593,1024,1024,1.0000,29.033,34.444,1,0.000,0
6594,1024,1024,1.0000,27.973,35.749,1,0.000,0
6595,1024,1024,1.0000,28.919,34.579,1,0.000,0
6596,1024,1024,1.0000,28.007,35.705,1,0.000,0
6597,1024,1024,1.0000,29.179,34.271,1,0.000,0
6598,1024,1024,1.0000,28.246,35.403,1,0.000,0
6599,1024,1024,1.0000,29.216,34.228,1,0.000,0
6600,1024,1024,1.0000,28.479,35.114,1,0.000,0
6601,1024,1024,1.0000,28.813,34.707,1,0.000,0
6602,1024,1024,1.0000,28.155,35.518,1,0.000,0
6603,1024,1024,1.0000,28.975,34.513,1,0.000,0
6604,1024,1024,1.0000,28.048,35.653,1,0.000,0
6605,1024,1024,1.0000,29.335,34.089,1,0.000,0
6606,1024,1024,1.0000,28.963,34.527,1,0.000,0
6607,1024,1024,1.0000,28.881,34.625,1,0.000,0
6608,1024,1024,1.0000,28.481,35.111,1,0.000,0
6609,1024,1024,1.0000,28.576,34.994,1,0.000,0
6610,1024,1024,1.0000,28.422,35.184,1,0.000,0
6611,1024,1024,1.0000,28.923,34.575,1,0.000,0
6612,1024,1024,1.0000,28.133,35.545,1,0.000,0
6613,1024,1024,1.0000,28.415,35.193,1,0.000,0
6614,1024,1024,1.0000,28.656,34.897,1,0.000,0
6615,1024,1024,1.0000,28.654,34.899,1,0.000,0
6616,1024,1024,1.0000,28.333,35.295,1,0.000,0
6617,1024,1024,1.0000,29.340,34.083,1,0.000,0
6618,1024,1024,1.0000,27.956,35.770,1,0.000,0
6619,1024,1024,1.0000,28.573,34.998,1,0.000,0
6620,1024,1024,1.0000,27.829,35.934,1,0.000,0
6621,1024,1024,1.0000,28.907,34.594,1,0.000,0
6622,1024,1024,1.0000,27.881,35.867,1,0.000,0
6623,1024,1024,1.0000,28.601,34.964,1,0.000,0
6624,1024,1024,1.0000,28.236,35.416,1,0.000,0
6625,1024,1024,1.0000,28.871,34.637,1,0.000,0
6626,1024,1024,1.0000,28.257,35.389,1,0.000,0
6627,1024,1024,1.0000,28.832,34.684,1,0.000,0
6628,1024,1024,1.0000,28.179,35.487,1,0.000,0
6629,1024,1024,1.0000,28.899,34.603,1,0.000,0
6630,1024,1024,1.0000,27.996,35.719,1,0.000,0
6631,1024,1024,1.0000,29.036,34.440,1,0.000,0
6632,1024,1024,1.0000,28.474,35.120,1,0.000,0
6633,1024,1024,1.0000,28.479,35.114,1,0.000,0
6634,1024,1024,1.0000,28.804,34.717,1,0.000,0
6635,1024,1024,1.0000,28.511,35.074,1,0.000,0
6636,1024,1024,1.0000,28.895,34.608,1,0.000,0
6637,1024,1024,1.0000,27.769,36.011,1,0.000,0
6638,1024,1024,1.0000,28.126,35.554,1,0.000,0
6639,1024,1024,1.0000,28.278,35.363,1,0.000,0
6640,1024,1024,1.0000,28.841,34.673,1,0.000,0
6641,1024,1024,1.0000,28.608,34.955,1,0.000,0
6642,1024,1024,1.0000,29.070,34.400,1,0.000,0
6643,1024,1024,1.0000,28.340,35.286,1,0.000,0
6644,1024,1024,1.0000,28.152,35.521,1,0.000,0
6645,1024,1024,1.0000,28.343,35.282,1,0.000,0
6646,1024,1024,1.0000,28.564,35.009,1,0.000,0
6647,1024,1024,1.0000,28.707,34.835,1,0.000,0
6648,1024,1024,1.0000,28.456,35.142,1,0.000,0
6649,1024,1024,1.0000,28.721,34.818,1,0.000,0
6650,1024,1024,1.0000,28.499,35.089,1,0.000,0
6651,1024,1024,1.0000,28.086,35.605,1,0.000,0
6652,1024,1024,1.0000,27.777,36.001,1,0.000,0
6653,1024,1024,1.0000,29.464,33.940,1,0.000,0
6654,1024,1024,1.0000,28.579,34.991,1,0.000,0
6655,1024,1024,1.0000,29.100,34.364,1,0.000,0
6656,1024,1024,1.0000,28.545,35.032,1,0.000,0
6657,1024,1024,1.0000,29.000,34.483,1,0.000,0
6658,1024,1024,1.0000,28.292,35.346,1,0.000,0
6659,1024,1024,1.0000,28.981,34.505,1,0.000,0
6660,1024,1024,1.0000,28.328,35.301,1,0.000,0
6661,1024,1024,1.0000,29.190,34.258,1,0.000,0
6662,1024,1024,1.0000,28.470,35.125,1,0.000,0
6663,1024,1024,1.0000,28.966,34.523,1,0.000,0
6664,1024,1024,1.0000,28.629,34.930,1,0.000,0
6665,1024,1024,1.0000,29.016,34.464,1,0.000,0
6666,1024,1024,1.0000,27.859,35.895,1,0.000,0
6667,1024,1024,1.0000,29.049,34.425,1,0.000,0
6668,1024,1024,1.0000,28.351,35.272,1,0.000,0
6669,1024,1024,1.0000,28.957,34.534,1,0.000,0
6670,1024,1024,1.0000,28.228,35.426,1,0.000,0
6671,1024,1024,1.0000,28.886,34.619,1,0.000,0
6672,1024,1024,1.0000,28.322,35.308,1,0.000,0
6673,1024,1024,1.0000,28.563,35.010,1,0.000,0
6674,1024,1024,1.0000,28.680,34.868,1,0.000,0
6675,1024,1024,1.0000,28.949,34.544,1,0.000,0
6676,1024,1024,1.0000,28.025,35.682,1,0.000,0
6677,1024,1024,1.0000,29.688,33.684,1,0.000,0
6678,1024,1024,1.0000,28.311,35.322,1,0.000,0
6679,1024,1024,1.0000,28.886,34.619,1,0.000,0
6680,1024,1024,1.0000,28.128,35.552,1,0.000,0
6681,1024,1024,1.0000,29.047,34.427,1,0.000,0
6682,1024,1024,1.0000,28.370,35.249,1,0.000,0
6683,1024,1024,1.0000,28.972,34.516,1,0.000,0
6684,1024,1024,1.0000,28.587,34.981,1,0.000,0
6685,1024,1024,1.0000,28.868,34.640,1,0.000,0
6686,1024,1024,1.0000,28.632,34.926,1,0.000,0
6687,1024,1024,1.0000,28.868,34.640,1,0.000,0
6688,1024,1024,1.0000,28.113,35.571,1,0.000,0
6689,1024,1024,1.0000,28.405,35.205,1,0.000,0
6690,1024,1024,1.0000,28.719,34.820,1,0.000,0
6691,1024,1024,1.0000,28.428,35.177,1,0.000,0
6692,1024,1024,1.0000,28.901,34.601,1,0.000,0
6693,1024,1024,1.0000,28.354,35.268,1,0.000,0
6694,1024,1024,1.0000,28.970,34.518,1,0.000,0
6695,1024,1024,1.0000,27.716,36.080,1,0.000,0
6696,1024,1024,1.0000,29.139,34.318,1,0.000,0
6697,1024,1024,1.0000,28.263,35.382,1,0.000,0
6698,1024,1024,1.0000,28.794,34.729,1,0.000,0
6699,1024,1024,1.0000,28.316,35.316,1,0.000,0
6700,1024,1024,1.0000,28.931,34.565,1,0.000,0
6701,1024,1024,1.0000,28.493,35.096,1,0.000,0
6702,1024,1024,1.0000,28.591,34.976,1,0.000,0
6703,1024,1024,1.0000,28.154,35.519,1,0.000,0
6704,1024,1024,1.0000,29.003,34.479,1,0.000,0
6705,1024,1024,1.0000,28.193,35.470,1,0.000,0
6706,1024,1024,1.0000,29.096,34.369,1,0.000,0
6707,1024,1024,1.0000,28.430,35.174,1,0.000,0
6708,1024,1024,1.0000,28.510,35.075,1,0.000,0
6709,1024,1024,1.0000,28.374,35.244,1,0.000,0
6710,1024,1024,1.0000,28.117,35.566,1,0.000,0
6711,1024,1024,1.0000,28.702,34.841,1,0.000,0
6712,1024,1024,1.0000,28.450,35.149,1,0.000,0
6713,1024,1024,1.0000,29.570,33.818,1,0.000,0
6714,1024,1024,1.0000,28.536,35.043,1,0.000,0
6715,1024,1024,1.0000,29.002,34.480,1,0.000,0
6716,1024,1024,1.0000,28.234,35.418,1,0.000,0
6717,1024,1024,1.0000,28.583,34.986,1,0.000,0
6718,1024,1024,1.0000,28.722,34.817,1,0.000,0
6719,1024,1024,1.0000,29.045,34.429,1,0.000,0
6720,1024,1024,1.0000,28.474,35.120,1,0.000,0
6721,1024,1024,1.0000,28.976,34.511,1,0.000,0
6722,1024,1024,1.0000,28.367,35.252,1,0.000,0
6723,1024,1024,1.0000,29.052,34.421,1,0.000,0
6724,1024,1024,1.0000,28.108,35.577,1,0.000,0
6725,1024,1024,1.0000,28.271,35.372,1,0.000,0
6726,1024,1024,1.0000,28.176,35.491,1,0.000,0
6727,1024,1024,1.0000,28.777,34.750,1,0.000,0
6728,1024,1024,1.0000,28.183,35.482,1,0.000,0
6729,1024,1024,1.0000,28.938,34.557,1,0.000,0
6730,1024,1024,1.0000,28.566,35.007,1,0.000,0
6731,1024,1024,1.0000,28.607,34.956,1,0.000,0
6732,1024,1024,1.0000,27.979,35.741,1,0.000,0
6733,1024,1024,1.0000,28.866,34.643,1,0.000,0
6734,1024,1024,1.0000,28.220,35.436,1,0.000,0
6735,1024,1024,1.0000,28.660,34.892,1,0.000,0
6736,1024,1024,1.0000,28.555,35.020,1,0.000,0
6737,1024,1024,1.0000,28.564,35.009,1,0.000,0
6738,1024,1024,1.0000,28.343,35.282,1,0.000,0
6739,1024,1024,1.0000,28.270,35.373,1,0.000,0
6740,1024,1024,1.0000,28.927,34.570,1,0.000,0
6741,1024,1024,1.0000,28.043,35.660,1,0.000,0
6742,1024,1024,1.0000,29.036,34.440,1,0.000,0
6743,1024,1024,1.0000,28.180,35.486,1,0.000,0
6744,1024,1024,1.0000,29.114,34.348,1,0.000,0
6745,1024,1024,1.0000,27.857,35.898,1,0.000,0
6746,1024,1024,1.0000,28.644,34.911,1,0.000,0
6747,1024,1024,1.0000,28.101,35.586,1,0.000,0
6748,1024,1024,1.0000,28.797,34.726,1,0.000,0
6749,1024,1024,1.0000,28.646,34.909,1,0.000,0
6750,1024,1024,1.0000,29.860,33.490,1,0.000,0
6751,1024,1024,1.0000,29.064,34.407,1,0.000,0
6752,1024,1024,1.0000,28.987,34.498,1,0.000,0
6753,1024,1024,1.0000,27.951,35.777,1,0.000,0
6754,1024,1024,1.0000,28.856,34.655,1,0.000,0
6755,1024,1024,1.0000,28.285,35.354,1,0.000,0
6756,1024,1024,1.0000,29.178,34.272,1,0.000,0
6757,1024,1024,1.0000,28.503,35.084,1,0.000,0
6758,1024,1024,1.0000,28.951,34.541,1,0.000,0
6759,1024,1024,1.0000,28.227,35.427,1,0.000,0
6760,1024,1024,1.0000,28.837,34.678,1,0.000,0
6761,1024,1024,1.0000,28.308,35.326,1,0.000,0
6762,1024,1024,1.0000,29.072,34.397,1,0.000,0
6763,1024,1024,1.0000,28.326,35.303,1,0.000,0
6764,1024,1024,1.0000,28.969,34.520,1,0.000,0
6765,1024,1024,1.0000,28.301,35.334,1,0.000,0
6766,1024,1024,1.0000,28.741,34.794,1,0.000,0
6767,1024,1024,1.0000,28.049,35.652,1,0.000,0
6768,1024,1024,1.0000,28.451,35.148,1,0.000,0
6769,1024,1024,1.0000,28.502,35.085,1,0.000,0
6770,1024,1024,1.0000,28.792,34.732,1,0.000,0
6771,1024,1024,1.0000,28.563,35.010,1,0.000,0
6772,1024,1024,1.0000,29.092,34.374,1,0.000,0
6773,1024,1024,1.0000,28.683,34.864,1,0.000,0
6774,1024,1024,1.0000,28.183,35.482,1,0.000,0
6775,1024,1024,1.0000,29.355,34.066,1,0.000,0
6776,1024,1024,1.0000,28.692,34.853,1,0.000,0
6777,1024,1024,1.0000,28.945,34.548,1,0.000,0
6778,1024,1024,1.0000,28.653,34.900,1,0.000,0
6779,1024,1024,1.0000,29.080,34.388,1,0.000,0
6780,1024,1024,1.0000,28.569,35.003,1,0.000,0
6781,1024,1024,1.0000,29.167,34.285,1,0.000,0
6782,1024,1024,1.0000,28.324,35.306,1,0.000,0
6783,1024,1024,1.0000,28.999,34.484,1,0.000,0
6784,1024,1024,1.0000,28.206,35.453,1,0.000,0
6785,1024,1024,1.0000,29.431,33.978,1,0.000,0
6786,1024,1024,1.0000,28.345,35.280,1,0.000,0
6787,1024,1024,1.0000,29.006,34.476,1,0.000,0
6788,1024,1024,1.0000,28.362,35.258,1,0.000,0
6789,1024,1024,1.0000,28.710,34.831,1,0.000,0
6790,1024,1024,1.0000,28.087,35.604,1,0.000,0
6791,1024,1024,1.0000,29.011,34.470,1,0.000,0
6792,1024,1024,1.0000,28.649,34.905,1,0.000,0
6793,1024,1024,1.0000,29.071,34.399,1,0.000,0
6794,1024,1024,1.0000,28.666,34.885,1,0.000,0
6795,1024,1024,1.0000,28.814,34.705,1,0.000,0
6796,1024,1024,1.0000,28.365,35.255,1,0.000,0
6797,1024,1024,1.0000,28.337,35.290,1,0.000,0
6798,1024,1024,1.0000,28.308,35.326,1,0.000,0
6799,1024,1024,1.0000,28.661,34.891,1,0.000,0
6800,1024,1024,1.0000,28.830,34.686,1,0.000,0
6801,1024,1024,1.0000,28.469,35.126,1,0.000,0
6802,1024,1024,1.0000,28.924,34.573,1,0.000,0
6803,1024,1024,1.0000,28.327,35.302,1,0.000,0
6804,1024,1024,1.0000,29.212,34.233,1,0.000,0
6805,1024,1024,1.0000,28.291,35.347,1,0.000,0
6806,1024,1024,1.0000,29.194,34.254,1,0.000,0
6807,1024,1024,1.0000,28.452,35.147,1,0.000,0
6808,1024,1024,1.0000,28.830,34.686,1,0.000,0
6809,1024,1024,1.0000,28.502,35.085,1,0.000,0
6810,1024,1024,1.0000,29.211,34.234,1,0.000,0
6811,1024,1024,1.0000,28.307,35.327,1,0.000,0
6812,1024,1024,1.0000,28.620,34.941,1,0.000,0
6813,1024,1024,1.0000,28.608,34.955,1,0.000,0
6814,1024,1024,1.0000,29.129,34.330,1,0.000,0
6815,1024,1024,1.0000,28.769,34.760,1,0.000,0
6816,1024,1024,1.0000,29.181,34.269,1,0.000,0
6817,1024,1024,1.0000,28.194,35.469,1,0.000,0
6818,1024,1024,1.0000,28.947,34.546,1,0.000,0
6819,1024,1024,1.0000,27.909,35.831,1,0.000,0
6820,1024,1024,1.0000,28.347,35.277,1,0.000,0
6821,1024,1024,1.0000,28.669,34.881,1,0.000,0
6822,1024,1024,1.0000,29.403,34.010,1,0.000,0
6823,1024,1024,1.0000,28.797,34.726,1,0.000,0
6824,1024,1024,1.0000,29.186,34.263,1,0.000,0
6825,1024,1024,1.0000,28.597,34.969,1,0.000,0
6826,1024,1024,1.0000,29.136,34.322,1,0.000,0
6827,1024,1024,1.0000,28.246,35.403,1,0.000,0
6828,1024,1024,1.0000,28.994,34.490,1,0.000,0
6829,1024,1024,1.0000,28.408,35.201,1,0.000,0
6830,1024,1024,1.0000,28.965,34.524,1,0.000,0
6831,1024,1024,1.0000,28.403,35.208,1,0.000,0
6832,1024,1024,1.0000,29.106,34.357,1,0.000,0
6833,1024,1024,1.0000,28.384,35.231,1,0.000,0
6834,1024,1024,1.0000,28.780,34.746,1,0.000,0
6835,1024,1024,1.0000,27.857,35.898,1,0.000,0
6836,1024,1024,1.0000,29.214,34.230,1,0.000,0
6837,1024,1024,1.0000,28.485,35.106,1,0.000,0
6838,1024,1024,1.0000,28.994,34.490,1,0.000,0
6839,1024,1024,1.0000,28.328,35.301,1,0.000,0
6840,1024,1024,1.0000,28.797,34.726,1,0.000,0
6841,1024,1024,1.0000,28.446,35.154,1,0.000,0
6842,1024,1024,1.0000,27.709,36.089,1,0.000,0
6843,1024,1024,1.0000,29.144,34.312,1,0.000,0
6844,1024,1024,1.0000,28.729,34.808,1,0.000,0
6845,1024,1024,1.0000,29.090,34.376,1,0.000,0
6846,1024,1024,1.0000,28.702,34.841,1,0.000,0
6847,1024,1024,1.0000,29.113,34.349,1,0.000,0
6848,1024,1024,1.0000,28.732,34.804,1,0.000,0
6849,1024,1024,1.0000,29.181,34.269,1,0.000,0
6850,1024,1024,1.0000,28.554,35.021,1,0.000,0
6851,1024,1024,1.0000,29.081,34.387,1,0.000,0
6852,1024,1024,1.0000,28.591,34.976,1,0.000,0
6853,1024,1024,1.0000,29.210,34.235,1,0.000,0
6854,1024,1024,1.0000,28.449,35.151,1,0.000,0
6855,1024,1024,1.0000,29.073,34.396,1,0.000,0
6856,1024,1024,1.0000,28.653,34.900,1,0.000,0
6857,1024,1024,1.0000,29.634,33.745,1,0.000,0
6858,1024,1024,1.0000,29.053,34.420,1,0.000,0
6859,1024,1024,1.0000,29.416,33.995,1,0.000,0
6860,1024,1024,1.0000,28.641,34.915,1,0.000,0
6861,1024,1024,1.0000,29.406,34.007,1,0.000,0
6862,1024,1024,1.0000,28.869,34.639,1,0.000,0
6863,1024,1024,1.0000,29.399,34.015,1,0.000,0
6864,1024,1024,1.0000,28.440,35.162,1,0.000,0
6865,1024,1024,1.0000,29.314,34.113,1,0.000,0
6866,1024,1024,1.0000,28.759,34.772,1,0.000,0
6867,1024,1024,1.0000,29.241,34.199,1,0.000,0
6868,1024,1024,1.0000,28.614,34.948,1,0.000,0
6869,1024,1024,1.0000,29.792,33.566,1,0.000,0
6870,1024,1024,1.0000,28.709,34.832,1,0.000,0
6871,1024,1024,1.0000,29.248,34.190,1,0.000,0
6872,1024,1024,1.0000,28.508,35.078,1,0.000,0
6873,1024,1024,1.0000,29.167,34.285,1,0.000,0
6874,1024,1024,1.0000,28.911,34.589,1,0.000,0
6875,1024,1024,1.0000,28.928,34.569,1,0.000,0
6876,1024,1024,1.0000,28.653,34.900,1,0.000,0
6877,1024,1024,1.0000,29.110,34.352,1,0.000,0
6878,1024,1024,1.0000,29.276,34.158,1,0.000,0
6879,1024,1024,1.0000,29.066,34.404,1,0.000,0
6880,1024,1024,1.0000,29.268,34.167,1,0.000,0
6881,1024,1024,1.0000,29.071,34.399,1,0.000,0
6882,1024,1024,1.0000,29.162,34.291,1,0.000,0
6883,1024,1024,1.0000,29.032,34.445,1,0.000,0
6884,1024,1024,1.0000,29.484,33.917,1,0.000,0
6885,1024,1024,1.0000,28.914,34.585,1,0.000,0
6886,1024,1024,1.0000,29.396,34.018,1,0.000,0
6887,1024,1024,1.0000,28.595,34.971,1,0.000,0
6888,1024,1024,1.0000,29.197,34.250,1,0.000,0
6889,1024,1024,1.0000,28.314,35.318,1,0.000,0
6890,1024,1024,1.0000,29.819,33.536,1,0.000,0
6891,1024,1024,1.0000,28.455,35.143,1,0.000,0
6892,1024,1024,1.0000,29.457,33.948,1,0.000,0
6893,1024,1024,1.0000,29.418,33.993,1,0.000,0
6894,1024,1024,1.0000,30.008,33.324,1,0.000,0
6895,1024,1024,1.0000,29.154,34.301,1,0.000,0
6896,1024,1024,1.0000,29.848,33.503,1,0.000,0
6897,1024,1024,1.0000,28.898,34.604,1,0.000,0
6898,1024,1024,1.0000,28.828,34.688,1,0.000,0
6899,1024,1024,1.0000,29.173,34.278,1,0.000,0
6900,1024,1024,1.0000,29.969,33.368,1,0.000,0
6901,1024,1024,1.0000,29.191,34.257,1,0.000,0
6902,1024,1024,1.0000,29.458,33.947,1,0.000,0
6903,1024,1024,1.0000,29.053,34.420,1,0.000,0
6904,1024,1024,1.0000,29.712,33.656,1,0.000,0
6905,1024,1024,1.0000,28.625,34.934,1,0.000,0
6906,1024,1024,1.0000,29.137,34.321,1,0.000,0
6907,1024,1024,1.0000,28.729,34.808,1,0.000,0
6908,1024,1024,1.0000,29.472,33.931,1,0.000,0
6909,1024,1024,1.0000,29.071,34.399,1,0.000,0
6910,1024,1024,1.0000,29.476,33.926,1,0.000,0
6911,1024,1024,1.0000,28.957,34.534,1,0.000,0
6912,1024,1024,1.0000,30.143,33.175,1,0.000,0
6913,1024,1024,1.0000,28.896,34.607,1,0.000,0
6914,1024,1024,1.0000,29.320,34.106,1,0.000,0
6915,1024,1024,1.0000,28.786,34.739,1,0.000,0
6916,1024,1024,1.0000,29.290,34.141,1,0.000,0
6917,1024,1024,1.0000,28.603,34.961,1,0.000,0
6918,1024,1024,1.0000,29.380,34.037,1,0.000,0
6919,1024,1024,1.0000,28.629,34.930,1,0.000,0
6920,1024,1024,1.0000,29.313,34.115,1,0.000,0
6921,1024,1024,1.0000,28.500,35.088,1,0.000,0
6922,1024,1024,1.0000,29.660,33.715,1,0.000,0
6923,1024,1024,1.0000,28.183,35.482,1,0.000,0
6924,1024,1024,1.0000,29.581,33.805,1,0.000,0
6925,1024,1024,1.0000,28.681,34.866,1,0.000,0
6926,1024,1024,1.0000,29.474,33.928,1,0.000,0
6927,1024,1024,1.0000,28.639,34.917,1,0.000,0
6928,1024,1024,1.0000,29.874,33.474,1,0.000,0
6929,1024,1024,1.0000,28.876,34.631,1,0.000,0
6930,1024,1024,1.0000,29.003,34.479,1,0.000,0
6931,1024,1024,1.0000,28.260,35.386,1,0.000,0
6932,1024,1024,1.0000,29.900,33.445,1,0.000,0
6933,1024,1024,1.0000,28.707,34.835,1,0.000,0
6934,1024,1024,1.0000,29.423,33.987,1,0.000,0
6935,1024,1024,1.0000,28.809,34.711,1,0.000,0
6936,1024,1024,1.0000,29.435,33.973,1,0.000,0
6937,1024,1024,1.0000,29.151,34.304,1,0.000,0
6938,1024,1024,1.0000,28.668,34.882,1,0.000,0
6939,1024,1024,1.0000,29.288,34.144,1,0.000,0
6940,1024,1024,1.0000,28.904,34.597,1,0.000,0
6941,1024,1024,1.0000,29.418,33.993,1,0.000,0
6942,1024,1024,1.0000,28.794,34.729,1,0.000,0
6943,1024,1024,1.0000,29.319,34.108,1,0.000,0
6944,1024,1024,1.0000,29.009,34.472,1,0.000,0
6945,1024,1024,1.0000,29.322,34.104,1,0.000,0
6946,1024,1024,1.0000,28.639,34.917,1,0.000,0
6947,1024,1024,1.0000,29.310,34.118,1,0.000,0
6948,1024,1024,1.0000,28.775,34.752,1,0.000,0
6949,1024,1024,1.0000,29.269,34.166,1,0.000,0
6950,1024,1024,1.0000,28.708,34.833,1,0.000,0
6951,1024,1024,1.0000,29.541,33.851,1,0.000,0
6952,1024,1024,1.0000,28.623,34.937,1,0.000,0
6953,1024,1024,1.0000,29.425,33.985,1,0.000,0
6954,1024,1024,1.0000,28.715,34.825,1,0.000,0
6955,1024,1024,1.0000,29.336,34.088,1,0.000,0
6956,1024,1024,1.0000,28.877,34.630,1,0.000,0
